id,order_id,item_name,quantity,unit_price
1622,567,Greek Bowl,1,14.90
1623,567,Falafel Wrap,3,7.73
1624,567,Cucumber Salad,1,17.84
1625,567,Cucumber Salad,2,12.51
1626,568,Lasagna,3,10.54
1627,568,Lasagna,2,13.23
1628,568,Caprese Salad,1,19.98
1629,568,Garlic Bread,3,12.84
1630,569,Classic Burger,2,16.38
1631,569,Classic Burger,2,17.57
1632,569,Caesar Salad,1,10.88
1633,571,Satay Skewers,1,19.18
1634,571,Green Curry,2,15.30
1635,571,Pad Thai,2,7.65
1636,571,Satay Skewers,3,9.72
1637,571,Satay Skewers,2,7.73
1638,573,Teriyaki Bowl,2,19.02
1639,573,Salmon Roll,2,14.76
1640,573,Salmon Roll,1,12.89
1641,573,Teriyaki Bowl,3,7.56
1642,573,Miso Soup,1,17.28
1643,575,Falafel Wrap,2,14.66
1644,575,Falafel Wrap,2,13.59
1645,575,Greek Bowl,3,13.84
1646,575,Falafel Wrap,2,9.36
1647,576,Fried Rice,2,8.58
1648,576,Veggie Dumplings,3,12.20
1649,576,General Tso Bowl,3,11.32
1650,576,General Tso Bowl,2,18.04
1651,578,Biryani,1,8.90
1652,578,Biryani,3,21.02
1653,578,Masala Dosa,3,8.28
1654,579,Masala Dosa,1,15.75
1655,579,Butter Chicken,3,20.93
1656,580,Rice Noodles,3,13.23
1657,580,Spring Rolls,3,13.33
1658,580,Banh Mi,2,12.25
1659,580,Pho Bowl,3,10.88
1660,581,Loaded Burger,3,16.24
1661,581,Loaded Burger,3,17.16
1662,581,Onion Rings,2,15.38
1663,581,Cheeseburger,2,17.39
1664,581,Cheeseburger,1,21.48
1665,584,Miso Soup,2,19.04
1666,586,Salmon Roll,3,11.32
1667,586,Salmon Roll,3,8.94
1668,587,Chicken Sandwich,1,7.87
1669,587,Loaded Fries,2,14.54
1670,588,Hummus Platter,1,19.74
1671,588,Hummus Platter,3,17.67
1672,588,Shawarma Plate,1,18.82
1673,588,Hummus Platter,1,15.64
1674,589,Guacamole Chips,2,11.23
1675,589,Tacos,3,20.77
1676,589,Quesadilla,1,18.49
1677,589,Guacamole Chips,2,12.92
1678,589,Chicken Enchiladas,3,10.19
1679,589,Tacos,2,14.32
1680,590,Hummus Platter,3,20.94
1681,590,Hummus Platter,1,17.88
1682,590,Greek Bowl,3,9.53
1683,590,Hummus Platter,1,17.38
1684,591,Kung Pao Chicken,3,8.85
1685,591,Kung Pao Chicken,1,13.60
1686,591,Veggie Dumplings,1,18.46
1687,591,Veggie Dumplings,3,11.52
1688,595,Green Curry,1,21.35
1689,595,Satay Skewers,3,8.52
1690,595,Thai Basil Noodles,3,9.65
1691,596,Tempura Udon,1,19.02
1692,596,Miso Soup,2,19.31
1693,597,Margherita Pizza,2,19.64
1694,597,Lasagna,1,20.41
1695,599,Salmon Roll,2,12.16
1696,599,Tempura Udon,3,16.27
1697,599,Salmon Roll,1,15.44
1698,599,Teriyaki Bowl,1,7.92
1699,600,Onion Rings,2,21.68
1700,600,Smash Burger,3,9.73
1701,600,Onion Rings,3,17.94
1702,600,Smash Burger,1,14.60
1703,600,Onion Rings,2,10.64
1704,600,Cheeseburger,2,20.27
1705,602,Chicken Enchiladas,3,21.33
1706,602,Guacamole Chips,2,20.87
1707,602,Guacamole Chips,1,20.83
1708,602,Guacamole Chips,1,10.49
1709,602,Quesadilla,1,10.93
1710,603,Pho Bowl,2,16.35
1711,604,Tacos,3,14.75
1712,604,Quesadilla,1,16.57
1713,604,Burrito Bowl,3,19.37
1714,604,Guacamole Chips,3,11.78
1715,604,Burrito Bowl,1,20.43
1716,605,Greek Bowl,1,17.23
1717,607,Vietnamese Iced Coffee,2,18.75
1718,607,Spring Rolls,3,9.90
1719,607,Vietnamese Iced Coffee,2,9.48
1720,607,Rice Noodles,1,19.62
1721,607,Vietnamese Iced Coffee,1,7.70
1722,607,Pho Bowl,1,17.67
1723,609,Chicken Sandwich,3,17.04
1724,610,Biryani,3,19.70
1725,610,Masala Dosa,2,21.12
1726,610,Butter Chicken,2,15.76
1727,610,Biryani,2,16.07
1728,611,BBQ Wings,1,9.00
1729,613,Hummus Platter,3,17.57
1730,613,Cucumber Salad,3,14.48
1731,613,Cucumber Salad,3,17.70
1732,613,Cucumber Salad,1,11.21
1733,613,Cucumber Salad,2,8.00
1734,614,Rice Noodles,2,19.22
1735,615,Pad Thai,2,16.10
1736,615,Green Curry,1,19.36
1737,615,Satay Skewers,2,10.62
1738,618,Hummus Platter,3,10.70
1739,618,Cucumber Salad,2,20.36
1740,618,Falafel Wrap,1,8.95
1741,618,Cucumber Salad,3,17.64
1742,618,Cucumber Salad,3,8.57
1743,620,Falafel Wrap,2,16.37
1744,620,Cucumber Salad,2,10.78
1745,622,Classic Burger,1,17.58
1746,622,Chicken Sandwich,3,13.99
1747,622,Chicken Sandwich,1,20.60
1748,623,Chicken Enchiladas,3,17.63
1749,623,Quesadilla,2,11.82
1750,623,Tacos,2,13.23
1751,623,Guacamole Chips,3,14.76
1752,626,Guacamole Chips,1,19.70
1753,626,Chicken Enchiladas,3,9.54
1754,626,Tacos,1,13.98
1755,626,Chicken Enchiladas,3,14.46
1756,626,Quesadilla,3,15.37
1757,627,Sushi Combo,1,13.09
1758,627,Salmon Roll,2,17.54
1759,628,Veggie Dumplings,3,17.92
1760,628,Spring Rolls,3,12.83
1761,628,Fried Rice,2,18.27
1762,628,Spring Rolls,3,15.23
1763,628,Fried Rice,2,7.85
1764,630,Biryani,3,13.67
1765,630,Masala Dosa,3,11.38
1766,631,Satay Skewers,1,20.22
1767,631,Thai Basil Noodles,1,21.48
1768,631,Thai Basil Noodles,2,9.72
1769,631,Satay Skewers,1,8.23
1770,631,Thai Basil Noodles,1,15.76
1771,632,Veggie Dumplings,2,8.70
1772,632,General Tso Bowl,1,7.61
1773,632,General Tso Bowl,2,12.63
1774,632,Fried Rice,3,13.97
1775,632,Spring Rolls,2,21.20
1776,632,Fried Rice,2,17.08
1777,633,Spring Rolls,2,12.14
1778,633,Fried Rice,2,12.57
1779,633,Veggie Dumplings,2,14.27
1780,634,Spring Rolls,1,7.60
1781,634,Vietnamese Iced Coffee,3,13.93
1782,634,Rice Noodles,2,19.14
1783,636,Paneer Tikka,2,17.34
1784,636,Biryani,1,13.47
1785,636,Biryani,2,12.18
1786,636,Paneer Tikka,1,20.34
1787,636,Biryani,2,8.49
1788,637,BBQ Wings,3,16.31
1789,637,Loaded Fries,1,9.57
1790,637,Chicken Sandwich,1,15.12
1791,637,BBQ Wings,2,7.74
1792,637,Chicken Sandwich,2,19.32
1793,637,Classic Burger,3,8.41
1794,638,Pho Bowl,1,13.38
1795,639,Salmon Roll,3,11.80
1796,639,Sushi Combo,1,20.69
1797,639,Tempura Udon,3,13.42
1798,639,Teriyaki Bowl,1,18.98
1799,639,Sushi Combo,3,8.20
1800,640,Chana Masala,3,15.20
1801,640,Butter Chicken,3,18.69
1802,641,Fried Rice,3,8.50
1803,642,Sushi Combo,3,15.83
1804,642,Tempura Udon,2,16.69
1805,642,Tempura Udon,2,16.09
1806,642,Tempura Udon,2,9.44
1807,642,Sushi Combo,2,21.76
1808,643,Chana Masala,2,9.08
1809,643,Biryani,2,16.28
1810,644,Rice Noodles,1,11.80
1811,644,Pho Bowl,2,10.45
1812,644,Vietnamese Iced Coffee,3,14.59
1813,644,Rice Noodles,1,15.75
1814,644,Vietnamese Iced Coffee,3,16.70
1815,644,Banh Mi,3,11.12
1816,645,Pho Bowl,2,15.92
1817,645,Rice Noodles,1,9.52
1818,646,Miso Soup,1,9.93
1819,646,Tempura Udon,2,11.39
1820,647,Pad Thai,1,21.46
1821,648,Tom Yum Soup,3,16.15
1822,648,Green Curry,2,15.00
1823,648,Thai Basil Noodles,1,14.25
1824,651,Sushi Combo,1,8.09
1825,651,Salmon Roll,3,18.22
1826,651,Miso Soup,2,11.61
1827,651,Miso Soup,2,12.72
1828,651,Sushi Combo,1,16.95
1829,651,Salmon Roll,3,20.45
1830,653,Tom Yum Soup,3,15.03
1831,653,Green Curry,1,7.55
1832,653,Thai Basil Noodles,3,9.36
1833,653,Thai Basil Noodles,2,18.83
1834,654,BBQ Wings,2,17.53
1835,655,Quesadilla,1,15.72
1836,656,Paneer Tikka,1,16.81
1837,656,Paneer Tikka,1,21.48
1838,656,Masala Dosa,1,18.11
1839,657,Sushi Combo,3,15.40
1840,657,Tempura Udon,2,9.89
1841,657,Miso Soup,2,11.71
1842,657,Tempura Udon,1,8.92
1843,658,Masala Dosa,1,17.58
1844,658,Masala Dosa,2,10.12
1845,658,Chana Masala,1,16.96
1846,658,Butter Chicken,2,8.83
1847,659,Chana Masala,1,14.25
1848,659,Chana Masala,1,11.75
1849,659,Paneer Tikka,2,19.36
1850,659,Biryani,3,12.00
1851,659,Chana Masala,3,16.05
1852,660,Kung Pao Chicken,2,20.86
1853,660,Veggie Dumplings,1,14.13
1854,660,Veggie Dumplings,1,16.91
1855,660,Kung Pao Chicken,2,16.50
1856,660,Spring Rolls,1,21.62
1857,662,Green Curry,1,14.29
1858,662,Thai Basil Noodles,1,8.02
1859,662,Satay Skewers,2,19.36
1860,663,Tempura Udon,3,16.68
1861,663,Salmon Roll,3,20.30
1862,666,Tom Yum Soup,2,21.68
1863,667,Chicken Enchiladas,2,17.63
1864,667,Burrito Bowl,3,18.89
1865,667,Guacamole Chips,2,12.02
1866,667,Tacos,3,15.06
1867,667,Chicken Enchiladas,3,16.49
1868,667,Burrito Bowl,2,18.28
1869,668,Miso Soup,3,8.45
1870,668,Tempura Udon,1,12.11
1871,668,Tempura Udon,1,15.53
1872,668,Sushi Combo,2,14.84
1873,669,Thai Basil Noodles,3,16.53
1874,669,Green Curry,2,19.41
1875,669,Green Curry,3,11.30
1876,670,Rice Noodles,2,13.42
1877,670,Rice Noodles,1,19.90
1878,672,Classic Burger,3,14.40
1879,672,Classic Burger,1,10.92
1880,673,Satay Skewers,3,9.07
1881,673,Pad Thai,3,18.82
1882,673,Thai Basil Noodles,1,16.60
1883,673,Tom Yum Soup,3,8.77
1884,673,Thai Basil Noodles,1,9.73
1885,674,Chicken Enchiladas,3,18.86
1886,674,Chicken Enchiladas,3,13.07
1887,674,Burrito Bowl,3,18.55
1888,674,Burrito Bowl,3,19.42
1889,674,Burrito Bowl,2,13.09
1890,674,Chicken Enchiladas,1,20.07
1891,676,Butter Chicken,2,15.94
1892,676,Paneer Tikka,2,18.72
1893,676,Chana Masala,3,9.57
1894,678,BBQ Wings,3,20.37
1895,678,Chicken Sandwich,2,20.54
1896,678,BBQ Wings,3,20.89
1897,678,Caesar Salad,3,11.87
1898,679,Shawarma Plate,1,10.99
1899,679,Greek Bowl,1,13.56
1900,679,Greek Bowl,2,14.86
1901,679,Shawarma Plate,3,18.77
1902,679,Hummus Platter,1,12.37
1903,680,Guacamole Chips,1,19.03
1904,681,Caesar Salad,1,18.15
1905,681,Chicken Sandwich,3,20.44
1906,681,Chicken Sandwich,1,12.15
1907,682,Tom Yum Soup,3,8.11
1908,683,Spring Rolls,2,17.24
1909,684,Classic Burger,2,9.33
1910,685,Pad Thai,3,14.39
1911,685,Thai Basil Noodles,3,20.13
1912,685,Green Curry,3,11.44
1913,685,Tom Yum Soup,2,8.14
1914,686,Loaded Burger,3,15.24
1915,686,Cheeseburger,1,11.98
1916,686,Loaded Burger,2,21.19
1917,686,Cheeseburger,1,20.98
1918,687,Biryani,1,10.36
1919,687,Chana Masala,2,9.14
1920,687,Masala Dosa,3,16.17
1921,687,Butter Chicken,3,16.70
1922,690,Satay Skewers,3,13.93
1923,690,Pad Thai,1,10.84
1924,690,Tom Yum Soup,3,11.34
1925,690,Satay Skewers,3,11.70
1926,690,Satay Skewers,2,15.77
1927,690,Tom Yum Soup,1,20.68
1928,691,Hummus Platter,2,17.95
1929,691,Shawarma Plate,2,19.23
1930,691,Falafel Wrap,2,10.64
1931,691,Hummus Platter,3,12.10
1932,692,Veggie Dumplings,2,14.79
1933,692,Veggie Dumplings,1,12.61
1934,692,General Tso Bowl,2,14.02
1935,692,Veggie Dumplings,3,20.60
1936,692,Veggie Dumplings,3,13.82
1937,692,Kung Pao Chicken,3,13.17
1938,694,Garlic Bread,3,10.50
1939,694,Margherita Pizza,1,15.64
1940,695,Falafel Wrap,2,15.55
1941,695,Greek Bowl,3,9.86
1942,695,Hummus Platter,1,10.02
1943,695,Falafel Wrap,2,19.81
1944,695,Greek Bowl,1,15.42
1945,695,Greek Bowl,3,11.06
1946,696,General Tso Bowl,2,7.85
1947,696,General Tso Bowl,1,11.82
1948,696,General Tso Bowl,2,17.71
1949,696,General Tso Bowl,1,17.97
1950,697,Tom Yum Soup,3,16.60
1951,698,Greek Bowl,3,11.58
1952,698,Falafel Wrap,3,14.51
1953,700,Tempura Udon,1,13.62
1954,700,Miso Soup,1,12.35
1955,700,Teriyaki Bowl,1,8.61
1956,700,Salmon Roll,2,15.63
1957,700,Salmon Roll,3,19.51
1958,700,Sushi Combo,1,10.78
1959,701,Tom Yum Soup,2,17.11
1960,701,Satay Skewers,3,20.31
1961,701,Thai Basil Noodles,2,19.27
1962,701,Green Curry,3,14.51
1963,702,Masala Dosa,2,7.87
1964,702,Paneer Tikka,3,19.17
1965,703,Green Curry,3,13.33
1966,703,Green Curry,1,18.60
1967,703,Pad Thai,1,13.62
1968,704,Loaded Fries,3,7.93
1969,704,BBQ Wings,2,17.68
1970,704,Chicken Sandwich,1,15.53
1971,704,Chicken Sandwich,2,12.93
1972,704,Caesar Salad,1,16.14
1973,704,Caesar Salad,2,13.46
1974,705,Falafel Wrap,1,9.51
1975,705,Greek Bowl,3,13.18
1976,705,Hummus Platter,2,10.00
1977,705,Falafel Wrap,1,18.93
1978,705,Hummus Platter,1,17.29
1979,706,Chicken Sandwich,2,16.34
1980,706,BBQ Wings,1,8.54
1981,706,Chicken Sandwich,3,13.80
1982,707,Shawarma Plate,3,10.68
1983,707,Shawarma Plate,2,12.66
1984,707,Falafel Wrap,1,14.33
1985,707,Shawarma Plate,3,8.54
1986,707,Hummus Platter,3,11.88
1987,707,Shawarma Plate,1,11.45
1988,709,Salmon Roll,3,9.86
1989,709,Teriyaki Bowl,2,8.40
1990,709,Sushi Combo,2,20.57
1991,710,Guacamole Chips,2,9.52
1992,710,Guacamole Chips,1,9.08
1993,710,Guacamole Chips,1,14.55
1994,711,Hummus Platter,2,10.64
1995,711,Cucumber Salad,3,18.77
1996,711,Greek Bowl,3,20.53
1997,712,Shawarma Plate,3,16.63
1998,712,Greek Bowl,3,18.41
1999,712,Hummus Platter,2,17.37
2000,712,Shawarma Plate,2,19.19
2001,712,Greek Bowl,3,8.15
2002,712,Hummus Platter,3,12.16
2003,713,Green Curry,3,19.04
2004,713,Tom Yum Soup,1,17.99
2005,713,Green Curry,2,18.72
2006,713,Tom Yum Soup,3,13.25
2007,713,Green Curry,1,15.18
2008,713,Thai Basil Noodles,1,15.75
2009,715,Quesadilla,2,18.37
2010,715,Tacos,1,11.14
2011,715,Quesadilla,2,12.94
2012,715,Burrito Bowl,2,17.39
2013,715,Quesadilla,3,19.44
2014,715,Tacos,2,8.84
2015,717,Spring Rolls,3,18.76
2016,717,Vietnamese Iced Coffee,3,14.95
2017,718,Rice Noodles,2,10.58
2018,718,Banh Mi,3,7.62
2019,718,Pho Bowl,3,12.14
2020,718,Banh Mi,2,14.64
2021,719,Vietnamese Iced Coffee,2,8.86
2022,719,Banh Mi,1,17.56
2023,719,Spring Rolls,3,8.24
2024,719,Pho Bowl,3,17.53
2025,719,Vietnamese Iced Coffee,1,8.74
2026,719,Banh Mi,3,8.71
2027,721,Kung Pao Chicken,1,11.10
2028,721,General Tso Bowl,2,15.20
2029,721,Veggie Dumplings,3,9.00
2030,721,Kung Pao Chicken,2,19.00
2031,723,Pho Bowl,3,14.07
2032,723,Pho Bowl,3,17.17
2033,723,Rice Noodles,2,13.59
2034,723,Banh Mi,2,18.46
2035,723,Pho Bowl,2,16.75
2036,724,Salmon Roll,1,19.94
2037,724,Tempura Udon,3,10.35
2038,724,Salmon Roll,2,21.07
2039,724,Teriyaki Bowl,3,18.20
2040,724,Salmon Roll,2,7.98
2041,724,Teriyaki Bowl,1,8.28
2042,725,Chicken Enchiladas,2,20.09
2043,725,Quesadilla,3,7.77
2044,725,Quesadilla,1,9.92
2045,725,Burrito Bowl,1,11.67
2046,726,Paneer Tikka,1,13.31
2047,726,Masala Dosa,1,8.98
2048,726,Butter Chicken,2,12.10
2049,726,Chana Masala,3,9.54
2050,727,Pad Thai,2,13.61
2051,727,Green Curry,1,19.72
2052,727,Thai Basil Noodles,1,9.35
2053,729,Tacos,2,8.04
2054,729,Quesadilla,1,20.01
2055,729,Chicken Enchiladas,1,10.15
2056,730,Paneer Tikka,1,12.86
2057,730,Paneer Tikka,3,7.90
2058,730,Chana Masala,1,19.74
2059,731,Kung Pao Chicken,1,11.19
2060,731,Fried Rice,1,10.72
2061,731,Kung Pao Chicken,1,10.78
2062,731,Veggie Dumplings,2,10.11
2063,731,General Tso Bowl,1,18.97
2064,731,Veggie Dumplings,1,18.05
2065,732,Greek Bowl,2,19.49
2066,732,Shawarma Plate,3,11.58
2067,732,Hummus Platter,1,11.88
2068,732,Cucumber Salad,2,11.80
2069,734,Greek Bowl,3,13.88
2070,734,Falafel Wrap,1,11.30
2071,734,Cucumber Salad,2,13.68
2072,735,Lasagna,1,18.23
2073,736,Chicken Enchiladas,2,11.06
2074,736,Guacamole Chips,3,17.15
2075,736,Tacos,2,17.03
2076,736,Chicken Enchiladas,3,16.50
2077,736,Tacos,3,14.30
2078,736,Tacos,2,13.33
2079,738,Butter Chicken,2,17.41
2080,738,Masala Dosa,2,12.84
2081,740,Fried Rice,3,19.70
2082,740,Fried Rice,2,18.50
2083,740,General Tso Bowl,1,12.82
2084,740,Veggie Dumplings,3,14.86
2085,741,Chana Masala,2,13.50
2086,741,Butter Chicken,2,14.31
2087,741,Biryani,1,11.09
2088,742,Chicken Enchiladas,3,12.84
2089,742,Quesadilla,2,18.70
2090,742,Quesadilla,2,13.75
2091,742,Quesadilla,3,10.86
2092,744,Green Curry,3,15.86
2093,744,Satay Skewers,1,18.47
2094,744,Thai Basil Noodles,3,20.29
2095,745,Tacos,1,11.67
2096,745,Guacamole Chips,2,20.80
2097,745,Tacos,2,8.99
2098,745,Guacamole Chips,1,9.76
2099,746,Miso Soup,3,17.55
2100,746,Miso Soup,1,18.23
2101,746,Tempura Udon,1,12.17
2102,746,Teriyaki Bowl,3,11.63
2103,746,Tempura Udon,2,14.70
2104,746,Miso Soup,1,17.13
2105,747,Pad Thai,2,18.80
2106,749,Satay Skewers,3,15.25
2107,749,Tom Yum Soup,3,14.27
2108,749,Green Curry,3,16.26
2109,750,Thai Basil Noodles,3,8.61
2110,750,Pad Thai,2,19.89
2111,750,Thai Basil Noodles,1,8.96
2112,751,BBQ Wings,3,10.33
2113,751,Caesar Salad,1,7.92
2114,752,Classic Burger,2,19.11
2115,752,Caesar Salad,1,12.97
2116,752,Caesar Salad,3,9.89
2117,753,Pad Thai,1,11.44
2118,753,Thai Basil Noodles,2,19.23
2119,753,Thai Basil Noodles,3,7.78
2120,753,Green Curry,2,18.04
2121,753,Thai Basil Noodles,1,9.20
2122,753,Pad Thai,2,13.23
2123,754,Paneer Tikka,3,18.56
2124,754,Masala Dosa,2,10.15
2125,754,Biryani,1,18.28
2126,754,Paneer Tikka,2,19.63
2127,755,Greek Bowl,2,18.31
2128,757,Hummus Platter,1,16.11
2129,760,Satay Skewers,1,18.27
2130,760,Thai Basil Noodles,3,16.58
2131,761,Fried Rice,1,10.60
2132,762,Chicken Burger,2,14.78
2133,762,Cheeseburger,3,9.08
2134,762,Onion Rings,3,20.62
2135,762,Loaded Burger,3,14.13
2136,762,Chicken Burger,2,14.00
2137,763,Classic Burger,2,17.32
2138,763,BBQ Wings,1,10.65
2139,763,Chicken Sandwich,3,9.10
2140,763,Classic Burger,2,9.05
2141,763,Loaded Fries,3,7.90
2142,764,General Tso Bowl,3,11.06
2143,764,Spring Rolls,2,18.03
2144,765,Butter Chicken,1,10.30
2145,765,Paneer Tikka,2,21.50
2146,765,Paneer Tikka,2,20.71
2147,765,Masala Dosa,2,16.96
2148,766,Green Curry,3,11.44
2149,766,Pad Thai,2,8.16
2150,766,Thai Basil Noodles,3,18.98
2151,766,Tom Yum Soup,1,17.99
2152,767,Classic Burger,2,14.61
2153,767,Chicken Sandwich,1,8.56
2154,767,Loaded Fries,3,8.81
2155,767,Caesar Salad,1,21.54
2156,767,BBQ Wings,3,17.73
2157,767,Classic Burger,1,8.18
2158,769,Fried Rice,3,20.45
2159,769,Veggie Dumplings,1,9.67
2160,769,Spring Rolls,2,19.79
2161,770,Falafel Wrap,2,20.69
2162,770,Falafel Wrap,3,21.39
2163,771,Cucumber Salad,3,8.07
2164,771,Greek Bowl,1,9.26
2165,771,Hummus Platter,2,14.73
2166,771,Greek Bowl,2,15.47
2167,773,Paneer Tikka,1,10.52
2168,773,Paneer Tikka,1,13.63
2169,774,Onion Rings,3,21.67
2170,774,Cheeseburger,2,19.56
2171,774,Chicken Burger,1,10.46
2172,774,Chicken Burger,2,8.35
2173,775,Biryani,2,8.92
2174,775,Butter Chicken,2,9.17
2175,775,Paneer Tikka,3,8.91
2176,775,Biryani,1,21.85
2177,775,Biryani,2,17.13
2178,775,Butter Chicken,1,21.48
2179,776,Cucumber Salad,3,19.06
2180,776,Falafel Wrap,2,8.83
2181,776,Hummus Platter,3,14.12
2182,776,Greek Bowl,2,9.47
2183,777,Guacamole Chips,3,8.58
2184,777,Chicken Enchiladas,1,21.46
2185,777,Guacamole Chips,3,12.81
2186,777,Guacamole Chips,2,19.89
2187,777,Tacos,3,8.53
2188,777,Chicken Enchiladas,1,8.04
2189,778,Guacamole Chips,2,16.35
2190,778,Burrito Bowl,3,21.70
2191,779,Classic Burger,3,21.88
2192,779,Chicken Sandwich,1,16.74
2193,780,Falafel Wrap,2,11.59
2194,780,Falafel Wrap,1,17.72
2195,780,Falafel Wrap,2,10.64
2196,780,Falafel Wrap,2,16.09
2197,780,Shawarma Plate,3,10.17
2198,780,Falafel Wrap,2,15.39
2199,781,Sushi Combo,2,9.91
2200,781,Sushi Combo,1,18.41
2201,781,Miso Soup,3,11.99
2202,781,Salmon Roll,1,9.50
2203,783,Loaded Fries,2,14.51
2204,783,Classic Burger,3,14.22
2205,783,BBQ Wings,3,17.65
2206,783,Loaded Fries,3,15.07
2207,785,Fried Rice,2,13.12
2208,785,Fried Rice,3,15.71
2209,785,Spring Rolls,1,21.63
2210,785,Kung Pao Chicken,2,9.03
2211,785,Fried Rice,2,14.00
2212,785,General Tso Bowl,1,12.76
2213,787,Chana Masala,2,20.27
2214,787,Paneer Tikka,2,16.69
2215,787,Butter Chicken,2,9.75
2216,787,Masala Dosa,1,18.45
2217,787,Biryani,2,12.78
2218,789,Sushi Combo,2,20.09
2219,789,Miso Soup,1,17.05
2220,789,Salmon Roll,2,19.87
2221,789,Sushi Combo,1,19.58
2222,789,Salmon Roll,2,14.83
2223,789,Miso Soup,1,11.25
2224,790,Chana Masala,2,18.70
2225,790,Butter Chicken,1,7.55
2226,791,Guacamole Chips,2,15.30
2227,791,Burrito Bowl,3,11.42
2228,792,Burrito Bowl,2,9.45
2229,792,Tacos,1,14.29
2230,792,Tacos,1,14.72
2231,792,Burrito Bowl,1,12.56
2232,792,Tacos,1,10.80
2233,793,Cucumber Salad,1,10.11
2234,793,Cucumber Salad,1,11.59
2235,793,Cucumber Salad,2,14.28
2236,794,Hummus Platter,3,10.27
2237,794,Cucumber Salad,3,16.08
2238,794,Falafel Wrap,1,11.43
2239,794,Falafel Wrap,3,18.32
2240,794,Greek Bowl,2,16.22
2241,796,Pho Bowl,1,12.87
2242,798,Falafel Wrap,3,9.16
2243,798,Hummus Platter,2,17.10
2244,798,Greek Bowl,1,12.09
2245,798,Shawarma Plate,1,9.87
2246,798,Cucumber Salad,3,9.39
2247,798,Falafel Wrap,2,11.67
2248,800,Loaded Fries,2,15.51
2249,801,Salmon Roll,3,18.43
2250,801,Tempura Udon,1,7.92
2251,801,Tempura Udon,1,19.76
2252,801,Salmon Roll,2,8.97
2253,806,Greek Bowl,3,21.08
2254,806,Hummus Platter,2,8.61
2255,806,Greek Bowl,1,18.83
2256,806,Cucumber Salad,1,20.89
2257,806,Greek Bowl,2,14.26
2258,806,Shawarma Plate,2,11.64
2259,810,Paneer Tikka,3,8.02
2260,810,Butter Chicken,3,14.84
2261,810,Chana Masala,3,10.72
2262,810,Masala Dosa,1,18.39
2263,810,Masala Dosa,3,16.75
2264,810,Butter Chicken,3,21.83
2265,811,Shawarma Plate,3,15.93
2266,811,Falafel Wrap,3,9.60
2267,812,Paneer Tikka,3,16.44
2268,814,Onion Rings,2,20.91
2269,815,Banh Mi,3,13.30
2270,815,Rice Noodles,1,12.09
2271,815,Spring Rolls,3,12.15
2272,815,Spring Rolls,2,18.79
2273,815,Rice Noodles,3,11.91
2274,815,Pho Bowl,3,18.44
2275,816,Tacos,3,20.39
2276,816,Burrito Bowl,2,16.18
2277,816,Guacamole Chips,3,16.68
2278,816,Quesadilla,2,20.37
2279,816,Chicken Enchiladas,3,19.03
2280,816,Guacamole Chips,1,12.93
2281,817,Pad Thai,2,12.27
2282,817,Satay Skewers,1,10.86
2283,817,Tom Yum Soup,2,13.89
2284,819,Kung Pao Chicken,1,13.25
2285,819,Veggie Dumplings,2,13.47
2286,819,Veggie Dumplings,2,17.06
2287,819,Kung Pao Chicken,2,15.96
2288,821,Tempura Udon,1,9.52
2289,821,Teriyaki Bowl,3,7.80
2290,822,Lasagna,1,14.40
2291,822,Caprese Salad,3,16.34
2292,822,Garlic Bread,2,11.76
2293,822,Lasagna,2,18.64
2294,822,Caprese Salad,1,12.15
2295,822,Margherita Pizza,3,11.56
2296,823,Teriyaki Bowl,1,18.21
2297,823,Sushi Combo,1,10.56
2298,823,Tempura Udon,1,18.54
2299,823,Sushi Combo,1,14.04
2300,824,Hummus Platter,2,9.09
2301,824,Greek Bowl,2,11.05
2302,824,Shawarma Plate,3,9.06
2303,825,Tempura Udon,2,12.04
2304,825,Sushi Combo,3,20.87
2305,825,Miso Soup,1,19.51
2306,826,Thai Basil Noodles,2,7.72
2307,826,Tom Yum Soup,1,12.81
2308,826,Pad Thai,1,21.85
2309,826,Green Curry,1,16.96
2310,827,Cucumber Salad,2,17.23
2311,827,Greek Bowl,2,10.11
2312,828,Pesto Pasta,1,12.14
2313,828,Garlic Bread,1,15.07
2314,828,Pesto Pasta,1,11.53
2315,828,Pesto Pasta,3,13.77
2316,828,Pesto Pasta,3,16.39
2317,830,Butter Chicken,2,9.77
2318,831,Vietnamese Iced Coffee,2,21.20
2319,831,Rice Noodles,1,19.44
2320,831,Pho Bowl,2,8.75
2321,831,Vietnamese Iced Coffee,3,20.86
2322,831,Banh Mi,1,12.67
2323,832,Tacos,3,10.04
2324,832,Guacamole Chips,2,16.20
2325,832,Guacamole Chips,1,13.21
2326,832,Tacos,2,18.32
2327,832,Tacos,1,19.58
2328,832,Chicken Enchiladas,1,14.70
2329,833,Tom Yum Soup,3,18.74
2330,834,Sushi Combo,1,10.16
2331,834,Salmon Roll,2,8.87
2332,834,Tempura Udon,1,9.03
2333,834,Teriyaki Bowl,3,11.01
2334,835,Loaded Burger,3,10.75
2335,835,Chicken Burger,2,8.72
2336,837,Falafel Wrap,1,8.34
2337,837,Falafel Wrap,1,17.71
2338,839,Quesadilla,2,8.93
2339,840,Tacos,1,19.62
2340,841,Vietnamese Iced Coffee,3,17.84
2341,841,Spring Rolls,3,14.59
2342,841,Rice Noodles,3,12.81
2343,841,Rice Noodles,2,7.54
2344,842,General Tso Bowl,3,21.86
